Date,Month,Port_Name,Vessels_In_Queue,Cargo_Traffic_KMT,Waiting_Days
2026-06-10,6,Vizag Port,7,89.8,3.07
2026-06-10,6,Dhamra Port,8,134.4,3.79
2026-06-10,6,Hay Point Coal Terminal,10,85.9,4.14
2026-06-10,6,Taboneo Anchorage,2,90.3,2.45
2026-06-11,6,Haldia Dock Complex,7,90.1,5.28
2026-06-11,6,Paradip Port,9,136.3,4.08
2026-06-11,6,Vizag Port,8,90.2,3.33
2026-06-11,6,Dhamra Port,3,48.6,2.38
2026-06-11,6,Hay Point Coal Terminal,6,141.7,3.2
2026-06-11,6,Taboneo Anchorage,3,71.5,2.68
2026-06-12,6,Haldia Dock Complex,5,133.4,5.13
2026-06-12,6,Paradip Port,5,138.2,3.86
2026-06-12,6,Vizag Port,2,52.9,2.67
2026-06-12,6,Dhamra Port,4,75.1,3.07
2026-06-12,6,Hay Point Coal Terminal,8,118.9,3.55
2026-06-12,6,Taboneo Anchorage,9,74.4,3.58
2026-06-13,6,Haldia Dock Complex,8,121.8,5.39
2026-06-13,6,Paradip Port,9,66.0,4.13
2026-06-13,6,Vizag Port,7,124.4,3.53
2026-06-13,6,Dhamra Port,10,71.8,3.79
2026-06-13,6,Hay Point Coal Terminal,8,142.4,3.7
2026-06-13,6,Taboneo Anchorage,6,74.2,3.32
2026-06-14,6,Haldia Dock Complex,7,104.4,5.2
2026-06-14,6,Paradip Port,5,131.5,3.93
2026-06-14,6,Vizag Port,9,89.4,3.6
2026-06-14,6,Dhamra Port,5,126.6,3.52
2026-06-14,6,Hay Point Coal Terminal,6,56.0,2.68
2026-06-14,6,Taboneo Anchorage,8,104.8,3.45
2026-06-15,6,Haldia Dock Complex,7,142.0,5.4
2026-06-15,6,Paradip Port,3,134.9,3.52
2026-06-15,6,Vizag Port,13,116.3,4.01
2026-06-15,6,Dhamra Port,6,57.1,2.99
2026-06-15,6,Hay Point Coal Terminal,5,130.3,3.17
2026-06-15,6,Taboneo Anchorage,4,91.7,2.97
2026-06-16,6,Haldia Dock Complex,3,49.9,4.15
2026-06-16,6,Paradip Port,5,68.1,3.87
2026-06-16,6,Vizag Port,8,120.4,3.64
2026-06-16,6,Dhamra Port,6,112.8,3.25
2026-06-16,6,Hay Point Coal Terminal,8,63.3,3.63
2026-06-16,6,Taboneo Anchorage,9,116.7,3.7
2026-06-17,6,Haldia Dock Complex,7,69.3,5.17
2026-06-17,6,Paradip Port,3,72.5,3.23
2026-06-17,6,Vizag Port,5,115.8,3.03
2026-06-17,6,Dhamra Port,3,63.0,2.77
2026-06-17,6,Hay Point Coal Terminal,3,101.3,2.83
2026-06-17,6,Taboneo Anchorage,6,86.2,3.3
2026-06-18,6,Haldia Dock Complex,9,108.9,5.56
2026-06-18,6,Paradip Port,5,100.3,3.69
2026-06-18,6,Vizag Port,10,79.5,3.64
2026-06-18,6,Dhamra Port,8,87.7,3.34
2026-06-18,6,Hay Point Coal Terminal,4,124.1,3.04
2026-06-18,6,Taboneo Anchorage,8,57.1,3.57
2026-06-19,6,Haldia Dock Complex,7,114.2,5.52
2026-06-19,6,Paradip Port,8,111.1,4.27
2026-06-19,6,Vizag Port,3,111.8,2.87
2026-06-19,6,Dhamra Port,8,75.9,3.57
2026-06-19,6,Hay Point Coal Terminal,6,91.2,3.06
2026-06-19,6,Taboneo Anchorage,6,89.8,2.96
2026-06-20,6,Haldia Dock Complex,11,131.3,5.76
2026-06-20,6,Paradip Port,7,113.7,4.06
2026-06-20,6,Vizag Port,2,58.9,2.51
2026-06-20,6,Dhamra Port,7,80.4,3.3
2026-06-20,6,Hay Point Coal Terminal,10,77.0,3.55
2026-06-20,6,Taboneo Anchorage,5,132.1,2.84
2026-06-21,6,Haldia Dock Complex,7,104.2,5.37
2026-06-21,6,Paradip Port,8,81.4,3.73
2026-06-21,6,Vizag Port,4,77.2,2.82
2026-06-21,6,Dhamra Port,3,126.2,2.87
2026-06-21,6,Hay Point Coal Terminal,5,105.3,2.95
2026-06-21,6,Taboneo Anchorage,7,72.2,3.38
2026-06-22,6,Haldia Dock Complex,3,112.5,4.48
2026-06-22,6,Paradip Port,7,118.6,4.0
2026-06-22,6,Vizag Port,7,123.9,3.37
2026-06-22,6,Dhamra Port,6,69.2,2.91
2026-06-22,6,Hay Point Coal Terminal,4,61.6,2.56
2026-06-22,6,Taboneo Anchorage,5,56.6,2.66
2026-06-23,6,Haldia Dock Complex,9,137.3,5.47
2026-06-23,6,Paradip Port,6,59.8,3.76
2026-06-23,6,Vizag Port,5,100.4,3.14
2026-06-23,6,Dhamra Port,12,103.4,3.95
2026-06-23,6,Hay Point Coal Terminal,6,92.6,3.13
2026-06-23,6,Taboneo Anchorage,4,112.3,3.02
2026-06-24,6,Haldia Dock Complex,8,59.7,5.19
2026-06-24,6,Paradip Port,9,67.6,4.02
2026-06-24,6,Vizag Port,2,78.9,2.66
2026-06-24,6,Dhamra Port,6,128.7,3.4
2026-06-24,6,Hay Point Coal Terminal,8,86.7,3.45
2026-06-24,6,Taboneo Anchorage,9,138.2,3.9
2026-06-25,6,Haldia Dock Complex,10,119.1,5.81
2026-06-25,6,Paradip Port,7,65.1,3.87
2026-06-25,6,Vizag Port,3,54.4,2.86
2026-06-25,6,Dhamra Port,4,81.8,2.75
2026-06-25,6,Hay Point Coal Terminal,7,118.2,3.49
2026-06-25,6,Taboneo Anchorage,5,96.0,3.0
2026-06-26,6,Haldia Dock Complex,3,110.4,4.24
2026-06-26,6,Paradip Port,4,52.0,3.08
2026-06-26,6,Vizag Port,3,95.9,2.97
2026-06-26,6,Dhamra Port,11,94.4,3.82
2026-06-26,6,Hay Point Coal Terminal,6,132.4,3.44
2026-06-26,6,Taboneo Anchorage,5,71.0,2.73
2026-06-27,6,Haldia Dock Complex,5,124.6,5.09
2026-06-27,6,Paradip Port,8,92.9,3.91
2026-06-27,6,Vizag Port,9,72.3,3.41
2026-06-27,6,Dhamra Port,7,110.1,3.35
2026-06-27,6,Hay Point Coal Terminal,3,63.3,2.61
2026-06-27,6,Taboneo Anchorage,7,66.3,3.28
2026-06-28,6,Haldia Dock Complex,13,53.3,5.99
2026-06-28,6,Paradip Port,6,83.0,3.75
2026-06-28,6,Vizag Port,5,48.2,2.85
2026-06-28,6,Dhamra Port,2,106.8,2.9
2026-06-28,6,Hay Point Coal Terminal,4,99.8,2.92
2026-06-28,6,Taboneo Anchorage,7,59.6,3.12
2026-06-29,6,Haldia Dock Complex,9,87.7,5.13
2026-06-29,6,Paradip Port,8,109.9,4.14
2026-06-29,6,Vizag Port,10,54.9,3.85
2026-06-29,6,Dhamra Port,4,67.3,2.66
2026-06-29,6,Hay Point Coal Terminal,6,79.3,3.13
2026-06-29,6,Taboneo Anchorage,10,139.0,3.89
2026-06-30,6,Haldia Dock Complex,3,115.0,4.51
2026-06-30,6,Paradip Port,4,67.3,3.48
2026-06-30,6,Vizag Port,5,109.3,3.11
2026-06-30,6,Dhamra Port,6,104.2,3.43
2026-06-30,6,Hay Point Coal Terminal,9,136.6,3.89
2026-06-30,6,Taboneo Anchorage,9,67.7,3.48
2026-07-01,7,Haldia Dock Complex,5,95.9,4.72
2026-07-01,7,Paradip Port,8,57.2,3.79
2026-07-01,7,Vizag Port,5,140.9,3.29
2026-07-01,7,Dhamra Port,4,109.4,2.93
2026-07-01,7,Hay Point Coal Terminal,12,63.8,4.04
2026-07-01,7,Taboneo Anchorage,8,112.1,3.33
2026-07-02,7,Haldia Dock Complex,10,86.6,5.59
2026-07-02,7,Paradip Port,5,95.5,4.07
2026-07-02,7,Vizag Port,6,96.5,3.17
2026-07-02,7,Dhamra Port,5,95.6,3.02
2026-07-02,7,Hay Point Coal Terminal,5,108.7,3.07
2026-07-02,7,Taboneo Anchorage,8,81.6,3.21
2026-07-03,7,Haldia Dock Complex,10,142.1,5.49
2026-07-03,7,Paradip Port,3,90.7,3.36
2026-07-03,7,Vizag Port,7,92.0,3.39
2026-07-03,7,Dhamra Port,6,120.3,3.82
2026-07-03,7,Hay Point Coal Terminal,5,110.7,3.41
2026-07-03,7,Taboneo Anchorage,7,141.9,3.55
2026-07-04,7,Haldia Dock Complex,5,93.6,4.84
2026-07-04,7,Paradip Port,9,130.5,4.36
2026-07-04,7,Vizag Port,7,69.0,3.23
2026-07-04,7,Dhamra Port,7,109.9,3.4
2026-07-04,7,Hay Point Coal Terminal,6,82.8,3.29
2026-07-04,7,Taboneo Anchorage,10,77.1,3.64
2026-07-05,7,Haldia Dock Complex,3,133.3,4.74
2026-07-05,7,Paradip Port,5,77.7,3.68
2026-07-05,7,Vizag Port,2,70.7,2.3
2026-07-05,7,Dhamra Port,8,112.6,3.41
2026-07-05,7,Hay Point Coal Terminal,6,128.3,3.16
2026-07-05,7,Taboneo Anchorage,6,87.2,3.29
2026-07-06,7,Haldia Dock Complex,7,85.1,5.24
2026-07-06,7,Paradip Port,5,85.5,3.25
2026-07-06,7,Vizag Port,8,84.3,3.52
2026-07-06,7,Dhamra Port,8,92.2,3.53
2026-07-06,7,Hay Point Coal Terminal,4,126.9,3.21
2026-07-06,7,Taboneo Anchorage,5,125.9,3.14
2026-07-07,7,Haldia Dock Complex,6,139.0,5.09
2026-07-07,7,Paradip Port,3,123.9,3.35
2026-07-07,7,Vizag Port,3,73.3,2.82
2026-07-07,7,Dhamra Port,10,131.4,3.88
2026-07-07,7,Hay Point Coal Terminal,5,126.3,3.55
2026-07-07,7,Taboneo Anchorage,9,53.9,3.27
2026-07-08,7,Haldia Dock Complex,8,80.5,5.06
2026-07-08,7,Paradip Port,5,86.0,3.47
2026-07-08,7,Vizag Port,5,126.5,3.13
2026-07-08,7,Dhamra Port,2,77.6,2.39
2026-07-08,7,Hay Point Coal Terminal,7,51.5,3.17
2026-07-08,7,Taboneo Anchorage,10,110.9,4.17
2026-07-09,7,Haldia Dock Complex,7,52.0,4.69
2026-07-09,7,Paradip Port,10,81.4,4.44
2026-07-09,7,Vizag Port,6,77.7,3.01
2026-07-09,7,Dhamra Port,6,109.0,2.98
2026-07-09,7,Hay Point Coal Terminal,7,78.9,3.23
2026-07-09,7,Taboneo Anchorage,4,65.6,2.57
2026-07-10,7,Haldia Dock Complex,7,99.3,5.1
2026-07-10,7,Paradip Port,3,94.6,3.1
2026-07-10,7,Vizag Port,7,97.2,3.0
2026-07-10,7,Dhamra Port,3,62.8,2.47
2026-07-10,7,Hay Point Coal Terminal,4,118.9,3.15
2026-07-10,7,Taboneo Anchorage,4,138.5,3.34
2026-07-11,7,Haldia Dock Complex,4,108.5,4.92
2026-07-11,7,Paradip Port,3,85.9,3.11
2026-07-11,7,Vizag Port,5,67.2,2.55
2026-07-11,7,Dhamra Port,9,106.3,3.62
2026-07-11,7,Hay Point Coal Terminal,4,109.1,2.78
2026-07-11,7,Taboneo Anchorage,7,77.1,3.4
2026-07-12,7,Haldia Dock Complex,6,99.8,4.89
2026-07-12,7,Paradip Port,8,63.5,3.98
2026-07-12,7,Vizag Port,3,58.2,2.24
2026-07-12,7,Dhamra Port,5,137.8,3.34
2026-07-12,7,Hay Point Coal Terminal,6,133.9,3.47
2026-07-12,7,Taboneo Anchorage,11,55.8,4.21
2026-07-13,7,Haldia Dock Complex,8,56.8,5.07
2026-07-13,7,Paradip Port,5,142.2,3.96
2026-07-13,7,Vizag Port,5,100.3,3.26
2026-07-13,7,Dhamra Port,10,130.7,3.98
2026-07-13,7,Hay Point Coal Terminal,5,67.2,2.65
2026-07-13,7,Taboneo Anchorage,8,87.4,3.37
2026-07-14,7,Haldia Dock Complex,9,134.5,5.72
2026-07-14,7,Paradip Port,5,89.3,3.82
2026-07-14,7,Vizag Port,8,94.1,3.43
2026-07-14,7,Dhamra Port,5,104.1,2.84
2026-07-14,7,Hay Point Coal Terminal,4,101.5,2.71
2026-07-14,7,Taboneo Anchorage,7,112.1,3.05
2026-07-15,7,Haldia Dock Complex,4,98.9,4.67
2026-07-15,7,Paradip Port,8,110.0,4.13
2026-07-15,7,Vizag Port,4,62.6,2.98
2026-07-15,7,Dhamra Port,5,66.8,2.8
2026-07-15,7,Hay Point Coal Terminal,9,122.0,4.14
2026-07-15,7,Taboneo Anchorage,6,124.7,3.19
2026-07-16,7,Haldia Dock Complex,6,129.1,5.3
2026-07-16,7,Paradip Port,3,116.5,3.54
2026-07-16,7,Vizag Port,4,116.5,3.02
2026-07-16,7,Dhamra Port,2,114.7,2.74
2026-07-16,7,Hay Point Coal Terminal,13,74.1,3.89
2026-07-16,7,Taboneo Anchorage,10,120.8,3.86
2026-07-17,7,Haldia Dock Complex,8,137.9,5.61
2026-07-17,7,Paradip Port,7,91.0,4.07
2026-07-17,7,Vizag Port,3,92.8,2.6
2026-07-17,7,Dhamra Port,3,61.3,2.58
2026-07-17,7,Hay Point Coal Terminal,4,76.6,2.68
2026-07-17,7,Taboneo Anchorage,3,108.3,3.03
2026-07-18,7,Haldia Dock Complex,3,108.4,4.67
2026-07-18,7,Paradip Port,6,132.1,3.54
2026-07-18,7,Vizag Port,9,72.7,3.7
2026-07-18,7,Dhamra Port,6,51.3,2.88
2026-07-18,7,Hay Point Coal Terminal,6,68.9,3.11
2026-07-18,7,Taboneo Anchorage,7,110.7,3.55
2026-07-19,7,Haldia Dock Complex,8,82.1,5.24
2026-07-19,7,Paradip Port,2,140.7,3.47
2026-07-19,7,Vizag Port,5,89.9,2.78
2026-07-19,7,Dhamra Port,7,111.9,3.5
2026-07-19,7,Hay Point Coal Terminal,2,121.9,2.44
2026-07-19,7,Taboneo Anchorage,3,128.1,3.08
2026-07-20,7,Haldia Dock Complex,10,54.4,5.24
2026-07-20,7,Paradip Port,6,96.4,3.48
2026-07-20,7,Vizag Port,5,52.3,3.06
2026-07-20,7,Dhamra Port,9,102.7,3.71
2026-07-20,7,Hay Point Coal Terminal,10,99.0,4.09
2026-07-20,7,Taboneo Anchorage,3,89.0,2.96
2026-07-21,7,Haldia Dock Complex,4,53.5,4.19
2026-07-21,7,Paradip Port,4,56.9,3.27
2026-07-21,7,Vizag Port,6,63.4,3.15
2026-07-21,7,Dhamra Port,5,72.5,2.6
2026-07-21,7,Hay Point Coal Terminal,4,143.1,2.94
2026-07-21,7,Taboneo Anchorage,9,130.9,3.77
2026-07-22,7,Haldia Dock Complex,4,89.0,5.04
2026-07-22,7,Paradip Port,8,129.7,4.22
2026-07-22,7,Vizag Port,6,61.7,3.25
2026-07-22,7,Dhamra Port,12,59.6,4.17
2026-07-22,7,Hay Point Coal Terminal,3,84.7,2.71
2026-07-22,7,Taboneo Anchorage,2,93.8,2.84
2026-07-23,7,Haldia Dock Complex,6,99.0,4.99
2026-07-23,7,Paradip Port,6,75.6,3.56
2026-07-23,7,Vizag Port,5,121.2,3.22
2026-07-23,7,Dhamra Port,6,63.2,3.04
2026-07-23,7,Hay Point Coal Terminal,4,87.7,2.98
2026-07-23,7,Taboneo Anchorage,5,97.5,3.12
2026-07-24,7,Haldia Dock Complex,4,113.0,5.2
2026-07-24,7,Paradip Port,7,63.6,3.9
2026-07-24,7,Vizag Port,10,137.7,4.25
2026-07-24,7,Dhamra Port,5,83.8,3.08
2026-07-24,7,Hay Point Coal Terminal,8,100.1,3.71
2026-07-24,7,Taboneo Anchorage,5,100.0,2.8
2026-07-25,7,Haldia Dock Complex,9,131.5,5.79
2026-07-25,7,Paradip Port,1,75.0,2.85
2026-07-25,7,Vizag Port,7,94.8,3.16
2026-07-25,7,Dhamra Port,7,142.6,3.62
2026-07-25,7,Hay Point Coal Terminal,4,83.7,2.79
2026-07-25,7,Taboneo Anchorage,5,70.1,2.9
2026-07-26,7,Haldia Dock Complex,4,61.9,4.31
2026-07-26,7,Paradip Port,4,124.6,3.68
2026-07-26,7,Vizag Port,6,94.8,3.3
2026-07-26,7,Dhamra Port,2,114.6,2.41
2026-07-26,7,Hay Point Coal Terminal,9,100.8,3.66
2026-07-26,7,Taboneo Anchorage,6,126.8,2.94
2026-07-27,7,Haldia Dock Complex,4,63.5,4.61
2026-07-27,7,Paradip Port,4,135.6,3.68
2026-07-27,7,Vizag Port,4,84.5,3.13
2026-07-27,7,Dhamra Port,6,72.9,3.21
2026-07-27,7,Hay Point Coal Terminal,3,128.3,2.91
2026-07-27,7,Taboneo Anchorage,8,129.4,4.22
2026-07-28,7,Haldia Dock Complex,5,79.4,4.82
2026-07-28,7,Paradip Port,4,140.7,3.74
2026-07-28,7,Vizag Port,3,80.4,3.06
2026-07-28,7,Dhamra Port,2,133.2,2.8
2026-07-28,7,Hay Point Coal Terminal,6,75.9,2.79
2026-07-28,7,Taboneo Anchorage,9,91.3,3.18
2026-07-29,7,Haldia Dock Complex,6,63.0,4.79
2026-07-29,7,Paradip Port,7,138.1,4.02
2026-07-29,7,Vizag Port,3,89.2,2.52
2026-07-29,7,Dhamra Port,7,139.6,3.73
2026-07-29,7,Hay Point Coal Terminal,10,102.1,3.93
2026-07-29,7,Taboneo Anchorage,8,95.8,3.56
2026-07-30,7,Haldia Dock Complex,6,108.8,5.2
2026-07-30,7,Paradip Port,3,108.2,3.42
2026-07-30,7,Vizag Port,2,77.5,2.01
2026-07-30,7,Dhamra Port,9,94.0,3.64
2026-07-30,7,Hay Point Coal Terminal,7,132.2,3.57
2026-07-30,7,Taboneo Anchorage,2,66.2,2.25
2026-07-31,7,Haldia Dock Complex,3,99.3,4.79
2026-07-31,7,Paradip Port,10,117.0,4.51
2026-07-31,7,Vizag Port,5,73.0,2.89
2026-07-31,7,Dhamra Port,13,82.2,4.05
2026-07-31,7,Hay Point Coal Terminal,7,81.3,3.37
2026-07-31,7,Taboneo Anchorage,5,93.7,3.13
2026-08-01,8,Haldia Dock Complex,4,72.2,4.43
2026-08-01,8,Paradip Port,7,125.8,4.12
2026-08-01,8,Vizag Port,8,88.8,3.44
2026-08-01,8,Dhamra Port,6,87.4,3.28
2026-08-01,8,Hay Point Coal Terminal,4,69.8,2.99
2026-08-01,8,Taboneo Anchorage,6,76.1,2.86
2026-08-02,8,Haldia Dock Complex,4,64.4,4.59
2026-08-02,8,Paradip Port,8,96.8,3.89
2026-08-02,8,Vizag Port,4,68.7,2.95
2026-08-02,8,Dhamra Port,3,122.8,3.01
2026-08-02,8,Hay Point Coal Terminal,5,111.8,2.81
2026-08-02,8,Taboneo Anchorage,9,115.8,4.2
2026-08-03,8,Haldia Dock Complex,5,97.3,4.61
2026-08-03,8,Paradip Port,3,53.8,2.6
2026-08-03,8,Vizag Port,5,90.8,3.15
2026-08-03,8,Dhamra Port,9,70.0,3.69
2026-08-03,8,Hay Point Coal Terminal,7,101.2,3.14
2026-08-03,8,Taboneo Anchorage,12,104.7,3.99
2026-08-04,8,Haldia Dock Complex,6,131.0,4.86
2026-08-04,8,Paradip Port,8,140.4,4.17
2026-08-04,8,Vizag Port,8,114.8,3.39
2026-08-04,8,Dhamra Port,4,87.8,3.11
2026-08-04,8,Hay Point Coal Terminal,11,137.7,4.11
2026-08-04,8,Taboneo Anchorage,4,120.7,2.91
2026-08-05,8,Haldia Dock Complex,5,80.3,4.46
2026-08-05,8,Paradip Port,4,143.3,3.43
2026-08-05,8,Vizag Port,5,128.3,3.33
2026-08-05,8,Dhamra Port,5,102.0,3.22
2026-08-05,8,Hay Point Coal Terminal,8,130.5,3.6
2026-08-05,8,Taboneo Anchorage,6,114.5,3.24
2026-08-06,8,Haldia Dock Complex,4,98.8,4.43
2026-08-06,8,Paradip Port,9,52.4,4.19
2026-08-06,8,Vizag Port,6,140.0,3.05
2026-08-06,8,Dhamra Port,6,69.0,3.33
2026-08-06,8,Hay Point Coal Terminal,6,103.9,3.45
2026-08-06,8,Taboneo Anchorage,8,73.0,3.6
2026-08-07,8,Haldia Dock Complex,7,124.5,4.89
2026-08-07,8,Paradip Port,6,96.2,3.67
2026-08-07,8,Vizag Port,7,50.0,3.04
2026-08-07,8,Dhamra Port,5,112.3,3.01
2026-08-07,8,Hay Point Coal Terminal,4,87.1,2.85
2026-08-07,8,Taboneo Anchorage,7,60.1,3.17
2026-08-08,8,Haldia Dock Complex,10,93.9,5.37
2026-08-08,8,Paradip Port,7,62.1,3.75
2026-08-08,8,Vizag Port,8,142.3,3.67
2026-08-08,8,Dhamra Port,10,132.7,3.89
2026-08-08,8,Hay Point Coal Terminal,6,57.9,2.87
2026-08-08,8,Taboneo Anchorage,7,113.9,3.6
2026-08-09,8,Haldia Dock Complex,5,141.9,4.73
2026-08-09,8,Paradip Port,5,52.9,3.34
2026-08-09,8,Vizag Port,8,106.0,3.69
2026-08-09,8,Dhamra Port,5,62.4,3.05
2026-08-09,8,Hay Point Coal Terminal,4,63.5,2.88
2026-08-09,8,Taboneo Anchorage,4,66.9,2.68
2026-08-10,8,Haldia Dock Complex,5,60.0,4.65
2026-08-10,8,Paradip Port,6,107.3,4.12
2026-08-10,8,Vizag Port,5,101.7,3.09
2026-08-10,8,Dhamra Port,6,66.3,3.22
2026-08-10,8,Hay Point Coal Terminal,6,135.5,3.06
2026-08-10,8,Taboneo Anchorage,5,127.6,2.95
2026-08-11,8,Haldia Dock Complex,5,139.0,4.97
2026-08-11,8,Paradip Port,7,118.4,3.81
2026-08-11,8,Vizag Port,8,143.5,3.77
2026-08-11,8,Dhamra Port,8,120.6,3.39
2026-08-11,8,Hay Point Coal Terminal,4,109.2,2.65
2026-08-11,8,Taboneo Anchorage,7,54.4,3.17
2026-08-12,8,Haldia Dock Complex,8,121.6,5.34
2026-08-12,8,Paradip Port,8,85.9,4.04
2026-08-12,8,Vizag Port,3,134.5,2.85
2026-08-12,8,Dhamra Port,6,141.8,3.31
2026-08-12,8,Hay Point Coal Terminal,10,91.9,3.51
2026-08-12,8,Taboneo Anchorage,5,119.4,3.35
2026-08-13,8,Haldia Dock Complex,4,62.0,4.28
2026-08-13,8,Paradip Port,3,127.0,3.22
2026-08-13,8,Vizag Port,5,108.2,3.28
2026-08-13,8,Dhamra Port,7,83.8,3.74
2026-08-13,8,Hay Point Coal Terminal,6,117.9,2.96
2026-08-13,8,Taboneo Anchorage,11,91.8,3.89
2026-08-14,8,Haldia Dock Complex,5,80.9,4.99
2026-08-14,8,Paradip Port,7,119.1,4.06
2026-08-14,8,Vizag Port,10,124.4,3.52
2026-08-14,8,Dhamra Port,7,129.0,3.27
2026-08-14,8,Hay Point Coal Terminal,7,120.7,2.99
2026-08-14,8,Taboneo Anchorage,4,54.1,2.64
2026-08-15,8,Haldia Dock Complex,6,135.5,4.93
2026-08-15,8,Paradip Port,3,63.1,3.17
2026-08-15,8,Vizag Port,7,56.6,3.39
2026-08-15,8,Dhamra Port,3,77.4,2.61
2026-08-15,8,Hay Point Coal Terminal,6,71.9,2.97
2026-08-15,8,Taboneo Anchorage,5,81.4,2.96
2026-08-16,8,Haldia Dock Complex,14,90.2,6.14
2026-08-16,8,Paradip Port,5,50.7,3.45
2026-08-16,8,Vizag Port,5,59.6,3.05
2026-08-16,8,Dhamra Port,8,129.9,3.51
2026-08-16,8,Hay Point Coal Terminal,4,74.9,3.08
2026-08-16,8,Taboneo Anchorage,5,60.0,3.0
2026-08-17,8,Haldia Dock Complex,6,64.2,4.85
2026-08-17,8,Paradip Port,5,96.1,3.52
2026-08-17,8,Vizag Port,5,120.9,3.08
2026-08-17,8,Dhamra Port,3,99.7,2.88
2026-08-17,8,Hay Point Coal Terminal,4,66.5,2.73
2026-08-17,8,Taboneo Anchorage,7,89.9,3.33
2026-08-18,8,Haldia Dock Complex,3,114.6,4.9
2026-08-18,8,Paradip Port,7,118.2,3.95
2026-08-18,8,Vizag Port,9,130.0,4.09
2026-08-18,8,Dhamra Port,8,126.9,3.95
2026-08-18,8,Hay Point Coal Terminal,5,124.5,2.94
2026-08-18,8,Taboneo Anchorage,8,133.9,3.39
2026-08-19,8,Haldia Dock Complex,9,133.0,5.77
2026-08-19,8,Paradip Port,3,126.5,3.18
2026-08-19,8,Vizag Port,2,52.0,2.12
2026-08-19,8,Dhamra Port,9,74.7,3.66
2026-08-19,8,Hay Point Coal Terminal,4,57.1,2.52
2026-08-19,8,Taboneo Anchorage,9,74.9,3.46
2026-08-20,8,Haldia Dock Complex,9,105.7,5.32
2026-08-20,8,Paradip Port,5,59.7,3.48
2026-08-20,8,Vizag Port,4,59.4,2.74
2026-08-20,8,Dhamra Port,8,78.6,3.4
2026-08-20,8,Hay Point Coal Terminal,6,97.9,2.86
2026-08-20,8,Taboneo Anchorage,6,87.2,2.99
2026-08-21,8,Haldia Dock Complex,5,135.2,5.3
2026-08-21,8,Paradip Port,5,82.9,3.97
2026-08-21,8,Vizag Port,8,78.2,3.28
2026-08-21,8,Dhamra Port,6,68.8,2.66
2026-08-21,8,Hay Point Coal Terminal,6,140.6,3.35
2026-08-21,8,Taboneo Anchorage,8,95.8,3.71
2026-08-22,8,Haldia Dock Complex,8,144.0,5.5
2026-08-22,8,Paradip Port,5,72.6,3.43
2026-08-22,8,Vizag Port,6,94.7,3.0
2026-08-22,8,Dhamra Port,5,105.6,3.04
2026-08-22,8,Hay Point Coal Terminal,8,59.4,3.28
2026-08-22,8,Taboneo Anchorage,5,80.5,3.08
2026-08-23,8,Haldia Dock Complex,3,141.7,4.5
2026-08-23,8,Paradip Port,6,83.4,3.56
2026-08-23,8,Vizag Port,9,71.5,3.2
2026-08-23,8,Dhamra Port,6,105.3,3.36
2026-08-23,8,Hay Point Coal Terminal,9,128.3,3.8
2026-08-23,8,Taboneo Anchorage,3,105.0,2.61
2026-08-24,8,Haldia Dock Complex,8,110.9,5.28
2026-08-24,8,Paradip Port,6,93.1,3.78
2026-08-24,8,Vizag Port,6,78.7,3.26
2026-08-24,8,Dhamra Port,9,50.2,3.58
2026-08-24,8,Hay Point Coal Terminal,5,113.9,3.05
2026-08-24,8,Taboneo Anchorage,8,133.5,3.41
2026-08-25,8,Haldia Dock Complex,9,73.9,5.53
2026-08-25,8,Paradip Port,7,69.2,3.58
2026-08-25,8,Vizag Port,9,104.3,3.58
2026-08-25,8,Dhamra Port,5,96.1,2.88
2026-08-25,8,Hay Point Coal Terminal,7,86.8,3.34
2026-08-25,8,Taboneo Anchorage,2,76.0,2.43
2026-08-26,8,Haldia Dock Complex,6,82.5,4.86
2026-08-26,8,Paradip Port,8,112.5,4.92
2026-08-26,8,Vizag Port,8,142.9,3.78
2026-08-26,8,Dhamra Port,7,60.0,2.93
2026-08-26,8,Hay Point Coal Terminal,5,123.1,3.01
2026-08-26,8,Taboneo Anchorage,10,128.9,3.9
2026-08-27,8,Haldia Dock Complex,2,55.5,3.86
2026-08-27,8,Paradip Port,3,88.2,3.22
2026-08-27,8,Vizag Port,8,120.5,3.6
2026-08-27,8,Dhamra Port,8,116.2,3.35
2026-08-27,8,Hay Point Coal Terminal,13,92.9,4.21
2026-08-27,8,Taboneo Anchorage,6,81.5,3.45
2026-08-28,8,Haldia Dock Complex,8,131.6,5.39
2026-08-28,8,Paradip Port,4,79.8,3.56
2026-08-28,8,Vizag Port,9,98.3,3.44
2026-08-28,8,Dhamra Port,6,103.4,3.25
2026-08-28,8,Hay Point Coal Terminal,3,143.4,3.06
2026-08-28,8,Taboneo Anchorage,7,107.6,3.28
2026-08-29,8,Haldia Dock Complex,5,111.1,4.88
2026-08-29,8,Paradip Port,6,60.2,3.55
2026-08-29,8,Vizag Port,8,63.5,3.61
2026-08-29,8,Dhamra Port,4,118.5,2.92
2026-08-29,8,Hay Point Coal Terminal,4,94.1,2.73
2026-08-29,8,Taboneo Anchorage,8,71.0,3.02
2026-08-30,8,Haldia Dock Complex,0,125.1,4.34
2026-08-30,8,Paradip Port,5,127.3,3.97
2026-08-30,8,Vizag Port,6,70.6,3.02
2026-08-30,8,Dhamra Port,8,108.5,3.55
2026-08-30,8,Hay Point Coal Terminal,2,122.7,2.47
